latency_us
480.25
480.25
480.25
480.25
486.292
486.292
486.292
486.292
488.959
488.959
488.959
488.959
507.333
507.333
507.333
507.333
519.75
519.75
519.75
519.75
544.25
544.25
544.25
544.25
551.5
551.5
551.5
551.5
555.083
555.083
555.083
555.083
556.584
556.584
556.584
556.584
556.834
556.834
556.834
556.834
558.916
558.916
558.916
558.916
559.041
559.041
559.041
559.041
560.833
560.833
560.833
560.833
561.334
561.334
561.334
561.334
561.958
561.958
561.958
561.958
567.667
567.667
567.667
567.667
568
568
568
568
568.375
568.375
568.375
568.375
569.708
569.708
569.708
569.708
573.459
573.459
573.459
573.459
574.458
574.458
574.458
574.458
574.75
574.75
574.75
574.75
575.084
575.084
575.084
575.084
575.375
575.375
575.375
575.375
577.333
577.333
577.333
577.333
578.291
578.291
578.291
578.291
579.75
579.75
579.75
579.75
580.75
580.75
580.75
580.75
581.333
581.333
581.333
581.333
581.375
581.375
581.375
581.375
582.625
582.625
582.625
582.625
583.125
583.125
583.125
583.125
583.708
583.708
583.708
583.708
586.833
586.833
586.833
586.833
587.833
587.833
587.833
587.833
588.292
588.292
588.292
588.292
588.917
588.917
588.917
588.917
591
591
591
591
592.458
592.458
592.458
592.458
592.542
592.542
592.542
592.542
593.167
593.167
593.167
593.167
594.375
594.375
594.375
594.375
595.417
595.417
595.417
595.417
595.792
595.792
595.792
595.792
596.5
596.5
596.5
596.5
596.709
596.709
596.709
596.709
599.333
599.333
599.333
599.333
600.042
600.042
600.042
600.042
602.291
602.291
602.291
602.291
602.292
602.292
602.292
602.292
604
604
604
604
604.458
604.458
604.458
604.458
604.541
604.541
604.541
604.541
605.667
605.667
605.667
605.667
605.791
605.791
605.791
605.791
606.5
606.5
606.5
606.5
606.708
606.708
606.708
606.708
606.792
606.792
606.792
606.792
607.75
607.75
607.75
607.75
609.083
609.083
609.083
609.083
612.25
612.25
612.25
612.25
612.791
612.791
612.791
612.791
613
613
613
613
613.958
613.958
613.958
613.958
615.459
615.459
615.459
615.459
616.542
616.542
616.542
616.542
616.709
616.709
616.709
616.709
617.583
617.583
617.583
617.583
618.333
618.333
618.333
618.333
619.834
619.834
619.834
619.834
619.959
619.959
619.959
619.959
620.042
620.042
620.042
620.042
620.334
620.334
620.334
620.334
620.667
620.667
620.667
620.667
620.917
620.917
620.917
620.917
621.5
621.5
621.5
621.5
624.375
624.375
624.375
624.375
624.625
624.625
624.625
624.625
625.709
625.709
625.709
625.709
625.75
625.75
625.75
625.75
626.75
626.75
626.75
626.75
627.584
627.584
627.584
627.584
628.208
628.208
628.208
628.208
628.833
628.833
628.833
628.833
629.542
629.542
629.542
629.542
630.292
630.292
630.292
630.292
632.584
632.584
632.584
632.584
634.25
634.25
634.25
634.25
634.333
634.333
634.333
634.333
634.417
634.417
634.417
634.417
635.083
635.083
635.083
635.083
635.291
635.291
635.291
635.291
635.917
635.917
635.917
635.917
635.958
635.958
635.958
635.958
635.959
635.959
635.959
635.959
636.375
636.375
636.375
636.375
636.459
636.459
636.459
636.459
636.916
636.916
636.916
636.916
637.625
637.625
637.625
637.625
637.666
637.666
637.666
637.666
638.542
638.542
638.542
638.542
639.125
639.125
639.125
639.125
639.333
639.333
639.333
639.333
639.708
639.708
639.708
639.708
639.959
639.959
639.959
639.959
640.042
640.042
640.042
640.042
640.959
640.959
640.959
640.959
641.584
641.584
641.584
641.584
642.833
642.833
642.833
642.833
643.292
643.292
643.292
643.292
644.834
644.834
644.834
644.834
645.334
645.334
645.334
645.334
645.542
645.542
645.542
645.542
645.875
645.875
645.875
645.875
646.208
646.208
646.208
646.208
646.584
646.584
646.584
646.584
647.541
647.541
647.541
647.541
647.542
647.542
647.542
647.542
648.458
648.458
648.458
648.458
648.75
648.75
648.75
648.75
649.167
649.167
649.167
649.167
650.125
650.125
650.125
650.125
651.125
651.125
651.125
651.125
651.583
651.583
651.583
651.583
651.709
651.709
651.709
651.709
652.584
652.584
652.584
652.584
653.042
653.042
653.042
653.042
653.375
653.375
653.375
653.375
653.708
653.708
653.708
653.708
654
654
654
654
654.125
654.125
654.125
654.125
654.125
654.125
654.125
654.125
655.042
655.042
655.042
655.042
655.375
655.375
655.375
655.375
655.375
655.375
655.375
655.375
655.625
655.625
655.625
655.625
655.833
655.833
655.833
655.833
655.875
655.875
655.875
655.875
656.041
656.041
656.041
656.041
656.084
656.084
656.084
656.084
656.708
656.708
656.708
656.708
656.792
656.792
656.792
656.792
656.917
656.917
656.917
656.917
657.958
657.958
657.958
657.958
658.125
658.125
658.125
658.125
658.667
658.667
658.667
658.667
658.708
658.708
658.708
658.708
658.708
658.708
658.708
658.708
659
659
659
659
659.75
659.75
659.75
659.75
660.125
660.125
660.125
660.125
660.709
660.709
660.709
660.709
661.417
661.417
661.417
661.417
661.792
661.792
661.792
661.792
662.416
662.416
662.416
662.416
662.792
662.792
662.792
662.792
663.916
663.916
663.916
663.916
664.167
664.167
664.167
664.167
664.292
664.292
664.292
664.292
665.375
665.375
665.375
665.375
666.291
666.291
666.291
666.291
666.417
666.417
666.417
666.417
666.542
666.542
666.542
666.542
667.042
667.042
667.042
667.042
667.166
667.166
667.166
667.166
668.625
668.625
668.625
668.625
668.708
668.708
668.708
668.708
669.375
669.375
669.375
669.375
670.417
670.417
670.417
670.417
671.125
671.125
671.125
671.125
671.333
671.333
671.333
671.333
671.625
671.625
671.625
671.625
671.875
671.875
671.875
671.875
672.125
672.125
672.125
672.125
672.292
672.292
672.292
672.292
672.292
672.292
672.292
672.292
672.459
672.459
672.459
672.459
672.583
672.583
672.583
672.583
673.125
673.125
673.125
673.125
673.584
673.584
673.584
673.584
674.167
674.167
674.167
674.167
674.625
674.625
674.625
674.625
674.916
674.916
674.916
674.916
674.959
674.959
674.959
674.959
675.625
675.625
675.625
675.625
675.916
675.916
675.916
675.916
676.042
676.042
676.042
676.042
676.333
676.333
676.333
676.333
676.958
676.958
676.958
676.958
677.833
677.833
677.833
677.833
677.875
677.875
677.875
677.875
678.083
678.083
678.083
678.083
678.167
678.167
678.167
678.167
678.75
678.75
678.75
678.75
679.167
679.167
679.167
679.167
679.417
679.417
679.417
679.417
679.875
679.875
679.875
679.875
680.291
680.291
680.291
680.291
680.75
680.75
680.75
680.75
680.833
680.833
680.833
680.833
681.208
681.208
681.208
681.208
682.375
682.375
682.375
682.375
682.625
682.625
682.625
682.625
684.041
684.041
684.041
684.041
684.083
684.083
684.083
684.083
684.416
684.416
684.416
684.416
684.833
684.833
684.833
684.833
684.875
684.875
684.875
684.875
685.792
685.792
685.792
685.792
686
686
686
686
686.209
686.209
686.209
686.209
687.958
687.958
687.958
687.958
688
688
688
688
689.292
689.292
689.292
689.292
689.458
689.458
689.458
689.458
689.833
689.833
689.833
689.833
690.208
690.208
690.208
690.208
690.541
690.541
690.541
690.541
690.667
690.667
690.667
690.667
692.541
692.541
692.541
692.541
692.875
692.875
692.875
692.875
693.125
693.125
693.125
693.125
693.375
693.375
693.375
693.375
693.708
693.708
693.708
693.708
694.25
694.25
694.25
694.25
695
695
695
695
695.125
695.125
695.125
695.125
695.25
695.25
695.25
695.25
695.541
695.541
695.541
695.541
695.583
695.583
695.583
695.583
696.625
696.625
696.625
696.625
696.833
696.833
696.833
696.833
697.25
697.25
697.25
697.25
697.5
697.5
697.5
697.5
697.875
697.875
697.875
697.875
698
698
698
698
698.75
698.75
698.75
698.75
698.834
698.834
698.834
698.834
699.375
699.375
699.375
699.375
699.833
699.833
699.833
699.833
700.25
700.25
700.25
700.25
700.458
700.458
700.458
700.458
700.5
700.5
700.5
700.5
700.834
700.834
700.834
700.834
701.291
701.291
701.291
701.291
702.542
702.542
702.542
702.542
703.125
703.125
703.125
703.125
703.458
703.458
703.458
703.458
703.625
703.625
703.625
703.625
704.292
704.292
704.292
704.292
704.375
704.375
704.375
704.375
704.583
704.583
704.583
704.583
705.209
705.209
705.209
705.209
706.5
706.5
706.5
706.5
706.75
706.75
706.75
706.75
706.959
706.959
706.959
706.959
707.042
707.042
707.042
707.042
708.458
708.458
708.458
708.458
708.834
708.834
708.834
708.834
709.042
709.042
709.042
709.042
709.75
709.75
709.75
709.75
710.625
710.625
710.625
710.625
711
711
711
711
711.041
711.041
711.041
711.041
711.75
711.75
711.75
711.75
713.5
713.5
713.5
713.5
713.583
713.583
713.583
713.583
713.875
713.875
713.875
713.875
714.417
714.417
714.417
714.417
714.834
714.834
714.834
714.834
715.125
715.125
715.125
715.125
715.167
715.167
715.167
715.167
715.167
715.167
715.167
715.167
715.375
715.375
715.375
715.375
716.25
716.25
716.25
716.25
716.583
716.583
716.583
716.583
716.625
716.625
716.625
716.625
718.583
718.583
718.583
718.583
718.584
718.584
718.584
718.584
719
719
719
719
719.375
719.375
719.375
719.375
720.042
720.042
720.042
720.042
720.084
720.084
720.084
720.084
720.583
720.583
720.583
720.583
720.75
720.75
720.75
720.75
721.917
721.917
721.917
721.917
722.625
722.625
722.625
722.625
722.625
722.625
722.625
722.625
722.75
722.75
722.75
722.75
722.875
722.875
722.875
722.875
723.042
723.042
723.042
723.042
723.5
723.5
723.5
723.5
723.709
723.709
723.709
723.709
724.541
724.541
724.541
724.541
724.792
724.792
724.792
724.792
725.417
725.417
725.417
725.417
726.291
726.291
726.291
726.291
726.667
726.667
726.667
726.667
727.291
727.291
727.291
727.291
728.083
728.083
728.083
728.083
728.292
728.292
728.292
728.292
728.667
728.667
728.667
728.667
728.792
728.792
728.792
728.792
729.042
729.042
729.042
729.042
729.625
729.625
729.625
729.625
730.834
730.834
730.834
730.834
731.25
731.25
731.25
731.25
733.041
733.041
733.041
733.041
733.166
733.166
733.166
733.166
733.791
733.791
733.791
733.791
733.833
733.833
733.833
733.833
733.875
733.875
733.875
733.875
734.375
734.375
734.375
734.375
735.541
735.541
735.541
735.541
736.208
736.208
736.208
736.208
737.292
737.292
737.292
737.292
738.666
738.666
738.666
738.666
738.833
738.833
738.833
738.833
739.459
739.459
739.459
739.459
739.875
739.875
739.875
739.875
740.167
740.167
740.167
740.167
740.25
740.25
740.25
740.25
740.458
740.458
740.458
740.458
740.5
740.5
740.5
740.5
740.541
740.541
740.541
740.541
740.583
740.583
740.583
740.583
740.709
740.709
740.709
740.709
741
741
741
741
742.125
742.125
742.125
742.125
744.125
744.125
744.125
744.125
744.75
744.75
744.75
744.75
745.375
745.375
745.375
745.375
745.375
745.375
745.375
745.375
746.834
746.834
746.834
746.834
747.166
747.166
747.166
747.166
747.167
747.167
747.167
747.167
747.25
747.25
747.25
747.25
747.333
747.333
747.333
747.333
747.416
747.416
747.416
747.416
748.458
748.458
748.458
748.458
748.5
748.5
748.5
748.5
749.417
749.417
749.417
749.417
750.666
750.666
750.666
750.666
751.458
751.458
751.458
751.458
752.25
752.25
752.25
752.25
752.917
752.917
752.917
752.917
753.042
753.042
753.042
753.042
753.416
753.416
753.416
753.416
753.5
753.5
753.5
753.5
754.709
754.709
754.709
754.709
754.75
754.75
754.75
754.75
756.042
756.042
756.042
756.042
756.583
756.583
756.583
756.583
756.625
756.625
756.625
756.625
757.5
757.5
757.5
757.5
758.042
758.042
758.042
758.042
758.584
758.584
758.584
758.584
758.709
758.709
758.709
758.709
759.542
759.542
759.542
759.542
760.375
760.375
760.375
760.375
760.834
760.834
760.834
760.834
762.041
762.041
762.041
762.041
762.083
762.083
762.083
762.083
762.25
762.25
762.25
762.25
762.666
762.666
762.666
762.666
762.708
762.708
762.708
762.708
763.959
763.959
763.959
763.959
764.042
764.042
764.042
764.042
764.292
764.292
764.292
764.292
765.792
765.792
765.792
765.792
765.875
765.875
765.875
765.875
767.333
767.333
767.333
767.333
767.333
767.333
767.333
767.333
767.583
767.583
767.583
767.583
768.958
768.958
768.958
768.958
769.708
769.708
769.708
769.708
770.167
770.167
770.167
770.167
770.75
770.75
770.75
770.75
771.542
771.542
771.542
771.542
